year	team	name	pts	total	game	reb	ast	blk	stl
2010	LAL	Jordan Farmar	11	14	0040900312	1	0	0	2
2010	LAL	Shannon Brown	8	11	0040900312	1	2	0	0
2010	LAL	DJ Mbenga	0	0	0040900312	0	0	0	0
2010	LAL	Josh Powell	0	0	0040900312	0	0	0	0
2010	LAL	Sasha Vujacic	0	0	0040900312	0	0	0	0
2010	LAL	Luke Walton	0	0	0040900312	0	0	0	0
2010	LAL	Metta World Peace	12	18	0040900313	6	0	0	0
2010	LAL	Pau Gasol	23	35	0040900313	9	2	1	0
2010	LAL	Andrew Bynum	2	4	0040900313	2	0	0	0
2010	LAL	Kobe Bryant	36	58	0040900313	9	11	1	1
2010	LAL	Derek Fisher	18	27	0040900313	5	3	0	1
2010	LAL	Lamar Odom	10	20	0040900313	6	2	2	0
2010	LAL	Shannon Brown	5	12	0040900313	3	1	2	1
2010	LAL	Jordan Farmar	3	6	0040900313	1	1	0	1
2010	LAL	Josh Powell	0	0	0040900313	0	0	0	0
2010	LAL	DJ Mbenga	0	0	0040900313	0	0	0	0
2010	LAL	Sasha Vujacic	0	0	0040900313	0	0	0	0
2010	LAL	Luke Walton	0	0	0040900313	0	0	0	0
2010	LAL	Metta World Peace	13	17	0040900314	3	1	0	0
2010	LAL	Pau Gasol	15	27	0040900314	5	3	4	0
2010	LAL	Andrew Bynum	12	22	0040900314	8	1	1	0
2010	LAL	Kobe Bryant	38	57	0040900314	7	10	1	1
2010	LAL	Derek Fisher	8	14	0040900314	2	2	0	2
2010	LAL	Lamar Odom	15	29	0040900314	10	3	0	1
2010	LAL	Luke Walton	0	2	0040900314	0	2	0	0
2010	LAL	Shannon Brown	2	5	0040900314	0	2	1	0
2010	LAL	Jordan Farmar	3	5	0040900314	1	1	0	0
2010	LAL	DJ Mbenga	0	0	0040900314	0	0	0	0
2010	LAL	Josh Powell	0	0	0040900314	0	0	0	0
2010	LAL	Sasha Vujacic	0	0	0040900314	0	0	0	0
2010	LAL	Metta World Peace	4	15	0040900315	5	2	1	3
2010	LAL	Pau Gasol	21	36	0040900315	9	5	1	0
2010	LAL	Andrew Bynum	2	13	0040900315	7	0	4	0
2010	LAL	Kobe Bryant	30	54	0040900315	11	9	4	0
2010	LAL	Derek Fisher	22	28	0040900315	1	4	0	1
2010	LAL	Shannon Brown	2	3	0040900315	1	0	0	0
2010	LAL	Lamar Odom	17	35	0040900315	13	4	0	1
2010	LAL	Luke Walton	0	0	0040900315	0	0	0	0
2010	LAL	Jordan Farmar	0	8	0040900315	2	4	0	2
2010	LAL	Sasha Vujacic	5	5	0040900315	0	0	0	0
2010	LAL	DJ Mbenga	0	0	0040900315	0	0	0	0
2010	LAL	Josh Powell	0	0	0040900315	0	0	0	0
2010	LAL	Metta World Peace	25	34	0040900316	4	2	0	3
2010	LAL	Pau Gasol	9	19	0040900316	7	2	1	0
2010	LAL	Andrew Bynum	10	18	0040900316	6	0	2	0
2010	LAL	Kobe Bryant	37	47	0040900316	6	2	0	2
2010	LAL	Derek Fisher	11	16	0040900316	2	3	0	0
2010	LAL	Shannon Brown	0	2	0040900316	1	1	0	0
2010	LAL	Lamar Odom	6	22	0040900316	12	3	0	1
2010	LAL	Jordan Farmar	8	15	0040900316	2	5	0	0
2010	LAL	Sasha Vujacic	5	6	0040900316	1	0	0	0
2010	LAL	DJ Mbenga	0	0	0040900316	0	0	0	0
2010	LAL	Josh Powell	0	0	0040900316	0	0	0	0
2010	LAL	Luke Walton	0	0	0040900316	0	0	0	0
2010	BOS	Paul Pierce	24	39	0040900401	9	4	2	0
2010	BOS	Kevin Garnett	16	24	0040900401	4	1	1	2
2010	BOS	Kendrick Perkins	8	13	0040900401	3	1	0	1
2010	BOS	Ray Allen	12	12	0040900401	0	0	0	0
2010	BOS	Rajon Rondo	13	27	0040900401	6	8	0	0
2010	BOS	Tony Allen	4	6	0040900401	0	0	1	1
2010	BOS	Rasheed Wallace	9	14	0040900401	4	0	1	0
2010	BOS	Glen Davis	3	8	0040900401	3	1	0	1
2010	BOS	Michael Finley	0	0	0040900401	0	0	0	0
2010	BOS	Nate Robinson	0	6	0040900401	2	4	0	0
2010	BOS	Brian Scalabrine	0	0	0040900401	0	0	0	0
2010	BOS	Shelden Williams	0	0	0040900401	0	0	0	0
2010	LAL	Metta World Peace	15	23	0040900401	4	1	1	2
2010	LAL	Pau Gasol	23	44	0040900401	14	3	3	1
2010	LAL	Andrew Bynum	10	16	0040900401	6	0	0	0
2010	LAL	Kobe Bryant	30	45	0040900401	7	6	1	1
2010	LAL	Derek Fisher	9	16	0040900401	3	3	0	1
2010	LAL	Sasha Vujacic	0	3	0040900401	1	2	0	0
2010	LAL	Lamar Odom	5	11	0040900401	4	1	1	0
2010	LAL	Jordan Farmar	4	8	0040900401	2	1	0	1
2010	LAL	Shannon Brown	6	7	0040900401	1	0	0	0
2010	LAL	Luke Walton	0	2	0040900401	0	1	1	0
2010	LAL	DJ Mbenga	0	0	0040900401	0	0	0	0
2010	LAL	Josh Powell	0	0	0040900401	0	0	0	0
2010	BOS	Paul Pierce	10	20	0040900402	4	4	1	1
2010	BOS	Kevin Garnett	6	16	0040900402	4	6	0	0
2010	BOS	Kendrick Perkins	12	21	0040900402	6	3	0	0
2010	BOS	Ray Allen	32	37	0040900402	3	2	0	0
2010	BOS	Rajon Rondo	19	44	0040900402	12	10	1	2
2010	BOS	Glen Davis	8	18	0040900402	7	1	1	1
2010	BOS	Rasheed Wallace	7	15	0040900402	7	1	0	0
2010	BOS	Tony Allen	2	5	0040900402	0	1	0	2
2010	BOS	Shelden Williams	0	1	0040900402	1	0	0	0
2010	BOS	Nate Robinson	7	7	0040900402	0	0	0	0
2010	BOS	Marquis Daniels	0	0	0040900402	0	0	0	0
2010	BOS	Michael Finley	0	0	0040900402	0	0	0	0
2010	LAL	Metta World Peace	6	14	0040900402	5	1	0	2
2010	LAL	Pau Gasol	25	43	0040900402	8	3	6	1
2010	LAL	Andrew Bynum	21	34	0040900402	6	0	7	0
2010	LAL	Kobe Bryant	21	36	0040900402	5	6	0	4
2010	LAL	Derek Fisher	6	17	0040900402	7	4	0	0
2010	LAL	Lamar Odom	3	9	0040900402	5	1	0	0
2010	LAL	Sasha Vujacic	3	5	0040900402	1	1	0	0
2010	LAL	Jordan Farmar	7	9	0040900402	0	1	0	1
2010	LAL	Shannon Brown	2	6	0040900402	2	1	1	0
2010	LAL	DJ Mbenga	0	0	0040900402	0	0	0	0
2010	LAL	Josh Powell	0	0	0040900402	0	0	0	0
2010	LAL	Luke Walton	0	0	0040900402	0	0	0	0
2010	LAL	Metta World Peace	2	7	0040900403	3	1	1	0
2010	LAL	Pau Gasol	13	29	0040900403	10	4	2	0
2010	LAL	Andrew Bynum	9	20	0040900403	10	0	1	0
2010	LAL	Kobe Bryant	29	45	0040900403	7	4	3	2
2010	LAL	Derek Fisher	16	20	0040900403	3	1	0	0
2010	LAL	Luke Walton	2	5	0040900403	2	1	0	0
2010	LAL	Lamar Odom	12	18	0040900403	5	1	0	0
2010	LAL	Shannon Brown	4	5	0040900403	1	0	0	0
2010	LAL	Jordan Farmar	2	5	0040900403	2	1	0	0
2010	LAL	Sasha Vujacic	2	2	0040900403	0	0	0	0
2010	LAL	DJ Mbenga	0	0	0040900403	0	0	0	0
2010	LAL	Josh Powell	0	0	0040900403	0	0	0	0
2010	BOS	Paul Pierce	15	19	0040900403	2	2	0	0
2010	BOS	Kevin Garnett	25	35	0040900403	6	3	1	0
2010	BOS	Kendrick Perkins	5	17	0040900403	11	1	0	0
2010	BOS	Ray Allen	2	8	0040900403	4	2	0	0
2010	BOS	Rajon Rondo	11	24	0040900403	3	8	0	2
2010	BOS	Rasheed Wallace	2	12	0040900403	4	3	1	2
2010	BOS	Glen Davis	12	15	0040900403	3	0	0	0
2010	BOS	Tony Allen	7	10	0040900403	2	1	0	0
2010	BOS	Nate Robinson	5	5	0040900403	0	0	0	0
2010	BOS	Marquis Daniels	0	0	0040900403	0	0	0	0
2010	BOS	Michael Finley	0	0	0040900403	0	0	0	0
2010	BOS	Shelden Williams	0	0	0040900403	0	0	0	0
2010	LAL	Metta World Peace	9	20	0040900404	7	3	1	0
2010	LAL	Pau Gasol	21	32	0040900404	6	3	2	0
2010	LAL	Andrew Bynum	2	5	0040900404	3	0	0	0
2010	LAL	Kobe Bryant	33	43	0040900404	6	2	0	2
2010	LAL	Derek Fisher	6	10	0040900404	1	2	0	1
2010	LAL	Lamar Odom	10	19	0040900404	7	1	0	1
2010	LAL	Sasha Vujacic	0	3	0040900404	2	1	0	0
2010	LAL	Shannon Brown	5	5	0040900404	0	0	0	0
2010	LAL	Jordan Farmar	3	8	0040900404	2	1	0	2
2010	LAL	DJ Mbenga	0	0	0040900404	0	0	0	0
2010	LAL	Josh Powell	0	0	0040900404	0	0	0	0
2010	LAL	Luke Walton	0	0	0040900404	0	0	0	0
2010	BOS	Paul Pierce	19	31	0040900404	6	5	0	1
2010	BOS	Kevin Garnett	13	25	0040900404	6	3	1	2
2010	BOS	Kendrick Perkins	6	13	0040900404	7	0	0	0
2010	BOS	Ray Allen	12	19	0040900404	5	1	0	1
2010	BOS	Rajon Rondo	10	21	0040900404	5	3	0	3
2010	BOS	Glen Davis	18	25	0040900404	5	0	0	2
2010	BOS	Rasheed Wallace	3	6	0040900404	2	0	0	1
2010	BOS	Tony Allen	3	9	0040900404	3	1	1	1
2010	BOS	Nate Robinson	12	17	0040900404	2	2	0	1
2010	BOS	Marquis Daniels	0	0	0040900404	0	0	0	0
2010	BOS	Michael Finley	0	0	0040900404	0	0	0	0
2010	BOS	Shelden Williams	0	0	0040900404	0	0	0	0
2010	LAL	Metta World Peace	7	12	0040900405	2	2	0	1
2010	LAL	Pau Gasol	12	26	0040900405	12	0	0	2
2010	LAL	Andrew Bynum	6	7	0040900405	1	0	0	0
2010	LAL	Kobe Bryant	38	49	0040900405	5	4	1	1
2010	LAL	Derek Fisher	9	16	0040900405	4	2	0	1
2010	LAL	Lamar Odom	8	20	0040900405	8	2	0	2
2010	LAL	Jordan Farmar	1	4	0040900405	1	1	0	1
2010	LAL	Shannon Brown	0	0	0040900405	0	0	0	0
2010	LAL	Sasha Vujacic	5	7	0040900405	1	0	0	1
2010	LAL	Luke Walton	0	1	0040900405	0	1	0	0
2010	LAL	Adam Morrison	0	0	0040900405	0	0	0	0
2010	LAL	Josh Powell	0	0	0040900405	0	0	0	0
2010	BOS	Paul Pierce	27	34	0040900405	2	2	2	1
2010	BOS	Kevin Garnett	18	38	0040900405	10	3	2	5
2010	BOS	Kendrick Perkins	4	12	0040900405	7	1	0	0
2010	BOS	Ray Allen	12	18	0040900405	3	2	0	1
2010	BOS	Rajon Rondo	18	33	0040900405	5	8	1	1
2010	BOS	Tony Allen	4	6	0040900405	1	0	1	0
2010	BOS	Glen Davis	0	4	0040900405	3	1	0	0
2010	BOS	Rasheed Wallace	5	10	0040900405	4	0	1	0
2010	BOS	Nate Robinson	4	8	0040900405	0	4	0	0
2010	BOS	Marquis Daniels	0	0	0040900405	0	0	0	0
2010	BOS	Michael Finley	0	0	0040900405	0	0	0	0
2010	BOS	Shelden Williams	0	0	0040900405	0	0	0	0
2010	BOS	Paul Pierce	13	20	0040900406	4	2	0	1
2010	BOS	Kevin Garnett	12	22	0040900406	6	3	0	1
2010	BOS	Kendrick Perkins	0	1	0040900406	1	0	0	0
2010	BOS	Ray Allen	19	24	0040900406	2	3	0	0
2010	BOS	Rajon Rondo	10	23	0040900406	5	6	0	2
2010	BOS	Rasheed Wallace	0	3	0040900406	3	0	0	0
2010	BOS	Tony Allen	2	8	0040900406	1	0	2	3
2010	BOS	Nate Robinson	6	13	0040900406	4	3	0	0
2010	BOS	Glen Davis	0	12	0040900406	9	0	2	1
2010	BOS	Shelden Williams	0	3	0040900406	3	0	0	0
2010	BOS	Marquis Daniels	5	6	0040900406	1	0	0	0
2010	BOS	Michael Finley	0	0	0040900406	0	0	0	0
2010	LAL	Metta World Peace	15	22	0040900406	6	0	1	0
2010	LAL	Pau Gasol	17	43	0040900406	13	9	3	1
2010	LAL	Andrew Bynum	2	8	0040900406	4	0	1	1
2010	LAL	Kobe Bryant	26	44	0040900406	11	3	0	4
2010	LAL	Derek Fisher	4	8	0040900406	2	0	0	2
2010	LAL	Shannon Brown	4	8	0040900406	2	2	0	0
2010	LAL	Lamar Odom	8	22	0040900406	10	1	2	1
2010	LAL	Sasha Vujacic	9	12	0040900406	1	1	0	1
2010	LAL	Jordan Farmar	4	9	0040900406	1	1	0	3
2010	LAL	Josh Powell	0	1	0040900406	1	0	0	0
2010	LAL	Luke Walton	0	1	0040900406	0	0	1	0
2010	LAL	DJ Mbenga	0	1	0040900406	1	0	0	0
2010	BOS	Paul Pierce	18	32	0040900407	10	2	1	1
2010	BOS	Kevin Garnett	17	26	0040900407	3	2	4	0
2010	BOS	Rasheed Wallace	11	23	0040900407	8	2	2	0
2010	BOS	Ray Allen	13	20	0040900407	2	2	0	3
2010	BOS	Rajon Rondo	14	33	0040900407	8	10	0	1
2010	BOS	Glen Davis	6	16	0040900407	9	0	0	1
2010	BOS	Nate Robinson	0	0	0040900407	0	0	0	0
2010	BOS	Tony Allen	0	0	0040900407	0	0	0	0
2010	BOS	Brian Scalabrine	0	0	0040900407	0	0	0	0
2010	BOS	Marquis Daniels	0	0	0040900407	0	0	0	0
2010	BOS	Michael Finley	0	0	0040900407	0	0	0	0
2010	BOS	Shelden Williams	0	0	0040900407	0	0	0	0
2010	LAL	Metta World Peace	20	31	0040900407	5	1	0	5
2010	LAL	Pau Gasol	19	43	0040900407	18	4	2	0
2010	LAL	Andrew Bynum	2	8	0040900407	6	0	0	0
2010	LAL	Kobe Bryant	23	41	0040900407	15	2	0	1
2010	LAL	Derek Fisher	10	14	0040900407	1	2	0	1
2010	LAL	Lamar Odom	7	17	0040900407	7	2	1	0
2010	LAL	Jordan Farmar	0	0	0040900407	0	0	0	0
2010	LAL	Sasha Vujacic	2	3	0040900407	1	0	0	0
2010	LAL	Shannon Brown	0	0	0040900407	0	0	0	0
2010	LAL	Josh Powell	0	0	0040900407	0	0	0	0
2010	LAL	DJ Mbenga	0	0	0040900407	0	0	0	0
2010	LAL	Luke Walton	0	0	0040900407	0	0	0	0
2011	MIA	LeBron James	21	44	0041000111	14	5	3	1
2011	MIA	Chris Bosh	25	38	0041000111	12	1	0	0
2011	MIA	Zydrunas Ilgauskas	8	15	0041000111	6	1	0	0
2011	MIA	Dwyane Wade	17	30	0041000111	7	5	1	0
2011	MIA	Mike Bibby	8	11	0041000111	2	1	0	0
2011	MIA	Joel Anthony	3	8	0041000111	4	0	1	0
2011	MIA	James Jones	9	16	0041000111	5	1	0	1
2011	MIA	Mike Miller	0	1	0041000111	1	0	0	0
2011	MIA	Mario Chalmers	6	9	0041000111	1	1	0	1
2011	MIA	Eddie House	0	0	0041000111	0	0	0	0
2011	MIA	Juwan Howard	0	0	0041000111	0	0	0	0
2011	MIA	Jamaal Magloire	0	0	0041000111	0	0	0	0
2011	MIA	LeBron James	29	42	0041000112	7	6	0	0
2011	MIA	Chris Bosh	21	37	0041000112	11	1	1	3
2011	MIA	Zydrunas Ilgauskas	7	14	0041000112	6	0	1	0
2011	MIA	Dwyane Wade	14	25	0041000112	6	2	1	2
2011	MIA	Mike Bibby	5	12	0041000112	4	3	0	0
2011	MIA	Mike Miller	0	0	0041000112	0	0	0	0
2011	MIA	James Jones	7	11	0041000112	3	0	1	0
2011	MIA	Joel Anthony	4	14	0041000112	6	0	3	1
2011	MIA	Mario Chalmers	2	8	0041000112	2	3	0	1
2011	MIA	Eddie House	2	2	0041000112	0	0	0	0
2011	MIA	Juwan Howard	3	3	0041000112	0	0	0	0
2011	MIA	Jamaal Magloire	0	2	0041000112	1	1	0	0
2011	MIA	LeBron James	24	46	0041000113	15	6	0	1
2011	MIA	Chris Bosh	19	30	0041000113	6	1	3	1
2011	MIA	Zydrunas Ilgauskas	10	19	0041000113	8	0	1	0
2011	MIA	Dwyane Wade	32	53	0041000113	10	8	2	1
2011	MIA	Mike Bibby	3	5	0041000113	1	0	1	0
2011	MIA	James Jones	8	13	0041000113	5	0	0	0
2011	MIA	Joel Anthony	4	10	0041000113	4	1	1	0
2011	MIA	Mario Chalmers	0	4	0041000113	1	3	0	0
2011	MIA	Eddie House	0	0	0041000113	0	0	0	0
2011	MIA	Juwan Howard	0	0	0041000113	0	0	0	0
2011	MIA	Jamaal Magloire	0	0	0041000113	0	0	0	0
2011	MIA	Mike Miller	0	0	0041000113	0	0	0	0
2011	MIA	LeBron James	31	46	0041000114	7	6	1	1
2011	MIA	Chris Bosh	12	20	0041000114	5	1	2	0
2011	MIA	Zydrunas Ilgauskas	1	2	0041000114	1	0	0	0
2011	MIA	Dwyane Wade	22	42	0041000114	8	4	5	3
2011	MIA	Mike Bibby	0	4	0041000114	4	0	0	0
2011	MIA	Joel Anthony	2	9	0041000114	7	0	0	0
2011	MIA	Mario Chalmers	9	18	0041000114	3	2	0	4
2011	MIA	James Jones	5	12	0041000114	6	1	0	0
2011	MIA	Juwan Howard	0	0	0041000114	0	0	0	0
2011	MIA	Eddie House	0	0	0041000114	0	0	0	0
2011	MIA	Jamaal Magloire	0	0	0041000114	0	0	0	0
2011	MIA	Mike Miller	0	0	0041000114	0	0	0	0
2011	MIA	LeBron James	16	35	0041000115	10	8	0	1
2011	MIA	Chris Bosh	22	34	0041000115	11	0	0	1
2011	MIA	Zydrunas Ilgauskas	0	2	0041000115	2	0	0	0
2011	MIA	Dwyane Wade	26	46	0041000115	11	7	1	1
2011	MIA	Mike Bibby	0	1	0041000115	1	0	0	0
2011	MIA	Joel Anthony	4	11	0041000115	5	0	2	0
2011	MIA	Mario Chalmers	20	25	0041000115	2	2	0	1
2011	MIA	James Jones	9	13	0041000115	3	0	0	1
2011	MIA	Eddie House	0	2	0041000115	1	0	0	1
2011	MIA	Juwan Howard	0	1	0041000115	1	0	0	0
2011	MIA	Jamaal Magloire	0	0	0041000115	0	0	0	0
2011	MIA	Mike Miller	0	0	0041000115	0	0	0	0
2011	DAL	Shawn Marion	6	17	0041000161	5	3	2	1
2011	DAL	Dirk Nowitzki	28	40	0041000161	10	2	0	0
2011	DAL	Tyson Chandler	4	15	0041000161	9	0	2	0
2011	DAL	DeShawn Stevenson	5	7	0041000161	1	1	0	0
2011	DAL	Jason Kidd	24	36	0041000161	5	4	1	2
2011	DAL	Jason Terry	10	16	0041000161	1	3	0	2
2011	DAL	Peja Stojakovic	6	9	0041000161	2	0	1	0
2011	DAL	J.J. Barea	4	5	0041000161	0	1	0	0
2011	DAL	Brendan Haywood	2	9	0041000161	6	0	1	0
2011	DAL	Brian Cardinal	0	0	0041000161	0	0	0	0
2011	DAL	Corey Brewer	0	0	0041000161	0	0	0	0
2011	DAL	Ian Mahinmi	0	0	0041000161	0	0	0	0
2011	DAL	Shawn Marion	6	12	0041000162	3	2	1	0
2011	DAL	Dirk Nowitzki	33	46	0041000162	7	4	1	1
2011	DAL	Tyson Chandler	4	15	0041000162	10	0	0	1
2011	DAL	DeShawn Stevenson	1	2	0041000162	0	0	0	1
2011	DAL	Jason Kidd	18	31	0041000162	4	8	1	0
2011	DAL	Brendan Haywood	2	8	0041000162	5	1	0	0
2011	DAL	Jason Terry	10	14	0041000162	1	1	0	2
2011	DAL	Peja Stojakovic	21	27	0041000162	5	0	0	1
2011	DAL	J.J. Barea	6	10	0041000162	0	4	0	0
2011	DAL	Corey Brewer	0	1	0041000162	1	0	0	0
2011	DAL	Brian Cardinal	0	1	0041000162	1	0	0	0
2011	DAL	Ian Mahinmi	0	0	0041000162	0	0	0	0
2011	DAL	Shawn Marion	9	18	0041000163	8	1	0	0
2011	DAL	Dirk Nowitzki	25	37	0041000163	9	2	1	0
2011	DAL	Tyson Chandler	2	7	0041000163	4	1	0	0
2011	DAL	DeShawn Stevenson	0	0	0041000163	0	0	0	0
2011	DAL	Jason Kidd	8	20	0041000163	6	3	1	2
2011	DAL	Jason Terry	29	38	0041000163	1	7	0	1
2011	DAL	Peja Stojakovic	7	10	0041000163	3	0	0	0
2011	DAL	Brendan Haywood	6	14	0041000163	6	0	1	1
2011	DAL	J.J. Barea	6	8	0041000163	0	2	0	0
2011	DAL	Corey Brewer	0	0	0041000163	0	0	0	0
2011	DAL	Brian Cardinal	0	0	0041000163	0	0	0	0
2011	DAL	Ian Mahinmi	0	0	0041000163	0	0	0	0
2011	DAL	Shawn Marion	12	25	0041000164	11	2	0	0
2011	DAL	Dirk Nowitzki	20	25	0041000164	2	3	0	0
2011	DAL	Tyson Chandler	6	14	0041000164	7	1	0	0
2011	DAL	DeShawn Stevenson	8	13	0041000164	2	3	0	0
2011	DAL	Jason Kidd	9	20	0041000164	5	4	0	2
2011	DAL	Jason Terry	13	19	0041000164	3	3	0	0
2011	DAL	J.J. Barea	4	9	0041000164	2	3	0	0
2011	DAL	Peja Stojakovic	8	10	0041000164	0	0	0	2
2011	DAL	Brendan Haywood	2	9	0041000164	5	0	2	0
2011	DAL	Corey Brewer	0	0	0041000164	0	0	0	0
2011	DAL	Brian Cardinal	0	0	0041000164	0	0	0	0
2011	DAL	Ian Mahinmi	0	0	0041000164	0	0	0	0
2011	DAL	Shawn Marion	14	27	0041000165	4	3	2	4
2011	DAL	Dirk Nowitzki	25	38	0041000165	8	3	0	2
2011	DAL	Tyson Chandler	14	34	0041000165	20	0	0	0
2011	DAL	DeShawn Stevenson	0	0	0041000165	0	0	0	0
2011	DAL	Jason Kidd	4	25	0041000165	7	14	0	0
2011	DAL	Jason Terry	20	24	0041000165	2	1	0	1
2011	DAL	Peja Stojakovic	9	10	0041000165	1	0	0	0
2011	DAL	J.J. Barea	4	8	0041000165	2	1	0	1
2011	DAL	Brendan Haywood	3	10	0041000165	5	0	2	0
2011	DAL	Brian Cardinal	0	0	0041000165	0	0	0	0
2011	DAL	Corey Brewer	0	0	0041000165	0	0	0	0
2011	DAL	Ian Mahinmi	0	0	0041000165	0	0	0	0
2011	DAL	Shawn Marion	16	23	0041000166	6	1	0	0
2011	DAL	Dirk Nowitzki	33	49	0041000166	11	4	1	0
2011	DAL	Tyson Chandler	9	17	0041000166	7	0	1	0
2011	DAL	DeShawn Stevenson	3	5	0041000166	1	0	0	1
2011	DAL	Jason Kidd	7	17	0041000166	2	6	0	2
2011	DAL	J.J. Barea	7	15	0041000166	4	4	0	0
2011	DAL	Jason Terry	22	33	0041000166	3	8	0	0
2011	DAL	Peja Stojakovic	6	8	0041000166	1	0	0	1
2011	DAL	Brendan Haywood	0	5	0041000166	4	0	1	0
2011	DAL	Rodrigue Beaubois	0	0	0041000166	0	0	0	0
2011	DAL	Brian Cardinal	0	0	0041000166	0	0	0	0
2011	DAL	Ian Mahinmi	0	0	0041000166	0	0	0	0
2011	MIA	LeBron James	22	37	0041000211	6	5	2	2
2011	MIA	Chris Bosh	7	21	0041000211	12	0	1	1
2011	MIA	Zydrunas Ilgauskas	0	4	0041000211	4	0	0	0
2011	MIA	Dwyane Wade	38	49	0041000211	1	5	2	3
2011	MIA	Mike Bibby	3	8	0041000211	3	1	1	0
2011	MIA	Joel Anthony	2	10	0041000211	5	1	2	0
2011	MIA	James Jones	25	28	0041000211	3	0	0	0
2011	MIA	Mario Chalmers	2	7	0041000211	2	2	0	1
2011	MIA	Mike Miller	0	6	0041000211	3	3	0	0
2011	MIA	Eddie House	0	0	0041000211	0	0	0	0
2011	MIA	Juwan Howard	0	0	0041000211	0	0	0	0
2011	MIA	Jamaal Magloire	0	0	0041000211	0	0	0	0
2011	MIA	LeBron James	35	46	0041000212	7	2	1	1
2011	MIA	Chris Bosh	17	35	0041000212	11	4	2	1
2011	MIA	Zydrunas Ilgauskas	2	5	0041000212	3	0	0	0
2011	MIA	Dwyane Wade	28	40	0041000212	8	3	0	1
2011	MIA	Mike Bibby	8	19	0041000212	4	3	2	2
2011	MIA	Joel Anthony	6	15	0041000212	5	1	3	0
2011	MIA	James Jones	0	2	0041000212	1	0	1	0
2011	MIA	Mike Miller	3	5	0041000212	2	0	0	0
2011	MIA	Mario Chalmers	3	9	0041000212	3	2	0	1
2011	MIA	Eddie House	0	0	0041000212	0	0	0	0
2011	MIA	Juwan Howard	0	0	0041000212	0	0	0	0
2011	MIA	Jamaal Magloire	0	0	0041000212	0	0	0	0
2011	MIA	LeBron James	15	33	0041000213	7	4	5	2
2011	MIA	Chris Bosh	6	14	0041000213	5	1	1	1
2011	MIA	Zydrunas Ilgauskas	2	7	0041000213	2	2	1	0
2011	MIA	Dwyane Wade	23	38	0041000213	6	7	1	1
2011	MIA	Mike Bibby	0	1	0041000213	0	1	0	0
2011	MIA	Joel Anthony	12	25	0041000213	11	0	1	1
2011	MIA	James Jones	6	8	0041000213	1	0	0	1
2011	MIA	Mario Chalmers	17	27	0041000213	4	3	0	3
2011	MIA	Mike Miller	0	2	0041000213	0	2	0	0
2011	MIA	Eddie House	0	0	0041000213	0	0	0	0
2011	MIA	Juwan Howard	0	0	0041000213	0	0	0	0
2011	MIA	Jamaal Magloire	0	0	0041000213	0	0	0	0
2011	MIA	Chris Bosh	20	34	0041000214	12	0	0	2
2011	MIA	LeBron James	35	55	0041000214	14	3	0	3
2011	MIA	Joel Anthony	4	11	0041000214	4	1	2	0
2011	MIA	Dwyane Wade	28	42	0041000214	9	4	0	1
2011	MIA	Mike Bibby	4	5	0041000214	1	0	0	0
2011	MIA	Mario Chalmers	3	9	0041000214	3	2	0	1
2011	MIA	James Jones	2	6	0041000214	2	0	0	2
2011	MIA	Zydrunas Ilgauskas	2	2	0041000214	0	0	0	0
2011	MIA	Eddie House	0	1	0041000214	0	0	0	1
2011	MIA	Mike Miller	0	0	0041000214	0	0	0	0
2011	MIA	Udonis Haslem	0	0	0041000214	0	0	0	0
2011	MIA	Juwan Howard	0	0	0041000214	0	0	0	0
2011	MIA	LeBron James	33	46	0041000215	7	4	1	1
2011	MIA	Chris Bosh	14	28	0041000215	11	2	1	0
2011	MIA	Joel Anthony	1	8	0041000215	6	0	1	0
2011	MIA	Dwyane Wade	34	53	0041000215	10	5	0	4
2011	MIA	Mike Bibby	3	5	0041000215	0	1	0	1
2011	MIA	James Jones	3	4	0041000215	0	0	0	1
2011	MIA	Mario Chalmers	2	3	0041000215	0	1	0	0
2011	MIA	Juwan Howard	5	8	0041000215	3	0	0	0
2011	MIA	Mike Miller	2	3	0041000215	1	0	0	0
2011	MIA	Udonis Haslem	0	0	0041000215	0	0	0	0
2011	MIA	Eddie House	0	0	0041000215	0	0	0	0
2011	MIA	Zydrunas Ilgauskas	0	0	0041000215	0	0	0	0
2011	DAL	Shawn Marion	10	20	0041000231	4	4	1	1
2011	DAL	Dirk Nowitzki	28	48	0041000231	14	3	1	2
2011	DAL	Tyson Chandler	11	24	0041000231	9	1	3	0
2011	DAL	DeShawn Stevenson	0	1	0041000231	0	1	0	0
2011	DAL	Jason Kidd	7	27	0041000231	5	11	1	3
2011	DAL	Peja Stojakovic	10	12	0041000231	2	0	0	0
2011	DAL	Jason Terry	15	24	0041000231	3	4	1	1
2011	DAL	Brendan Haywood	2	3	0041000231	0	0	1	0
2011	DAL	J.J. Barea	8	15	0041000231	2	5	0	0
2011	DAL	Corey Brewer	5	8	0041000231	1	1	0	1
2011	DAL	Brian Cardinal	0	0	0041000231	0	0	0	0
2011	DAL	Ian Mahinmi	0	0	0041000231	0	0	0	0
2011	DAL	Shawn Marion	14	24	0041000232	9	1	0	0
2011	DAL	Dirk Nowitzki	24	33	0041000232	7	2	0	0
2011	DAL	Tyson Chandler	6	13	0041000232	7	0	0	0
2011	DAL	DeShawn Stevenson	9	14	0041000232	2	1	1	1
2011	DAL	Jason Kidd	10	19	0041000232	2	6	0	1
